Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
45.04,3857.2,3492,28,25,47,46,97,1.00,14.0,4,0,0,0.00,48.83,4.9,-8.10,237,-2.42,31,2.6,2.6,2293,5448,0,16
45.29,3659.2,3490,28,25,47,46,96,1.00,14.0,4,0,0,0.00,48.91,2.3,-2.55,111,-7.50,31,2.6,2.6,2299,5436,0,17
45.54,3635.6,3616,28,25,47,46,96,1.00,14.0,4,0,0,0.00,49.33,2.4,-10.05,119,-3.00,31,2.6,2.6,2253,5436,0,17
45.79,3715.9,3580,28,25,47,46,96,1.00,13.7,4,0,0,0.00,49.33,5.3,-2.64,258,-3.00,31,2.6,2.6,2322,4992,0,17
46.04,3591.4,3534,28,25,47,46,96,1.00,14.2,4,0,0,0.00,48.43,1.8,-2.21,89,3.91,31,2.6,2.6,2239,4992,0,17
46.29,3509.3,3869,28,25,48,46,97,1.00,15.6,4,0,0,0.00,48.91,3.3,2.56,163,-5.79,31,2.4,2.6,2215,5196,0,18
46.54,3655.9,3713,27,25,48,46,97,1.00,15.0,4,0,0,0.00,48.91,2.2,-6.02,108,-5.79,31,2.4,2.5,1847,5196,0,18
46.79,3722.2,3767,27,25,48,46,97,1.00,14.8,4,0,0,0.00,49.16,3.6,-4.22,178,-5.72,31,2.4,2.3,1767,5040,0,18
47.04,3618.7,3606,25,25,48,46,97,1.00,13.7,4,0,0,0.00,49.16,4.3,-0.80,211,-5.72,31,2.4,2.3,2176,5040,0,18
47.29,3681.6,3397,27,25,48,46,97,1.00,13.1,4,0,0,0.00,48.77,1.9,-5.51,90,5.47,31,2.4,2.4,2292,5940,0,18
47.54,3497.5,3652,26,25,48,46,97,1.00,14.5,4,0,0,0.00,48.58,1.6,-1.93,76,-4.48,31,2.4,2.4,2156,5940,0,19
47.79,3623.3,3590,25,25,48,46,97,1.00,13.4,5,0,0,0.00,48.58,0.5,-0.27,24,-4.48,31,2.4,2.4,2085,5412,0,19
48.04,3675.0,3582,25,25,48,47,97,1.00,13.5,5,0,0,0.00,48.42,1.2,-2.71,59,-6.99,31,2.4,2.3,2111,5412,0,19
48.29,3583.8,3849,22,25,48,47,97,1.00,14.4,5,0,0,0.00,48.82,2.0,2.32,99,-12.99,31,2.0,2.4,2078,5220,0,19
48.54,3565.9,3474,24,25,48,47,97,1.00,12.0,5,0,0,0.00,48.82,-0.3,-0.55,-15,-12.99,31,2.0,2.3,2024,5220,0,20
48.79,3538.6,3518,24,25,48,47,97,1.00,12.7,5,0,0,0.00,48.03,3.1,0.77,150,-20.44,31,2.0,2.3,1938,5544,0,20
49.04,3607.5,3510,25,25,48,47,97,1.00,12.6,5,0,0,0.00,48.03,0.8,-1.66,38,-15.84,31,2.0,2.2,1758,5544,0,20
49.29,3639.5,3575,25,25,48,47,97,1.00,12.8,5,0,0,0.00,48.74,3.0,-3.84,147,-15.84,31,2.0,2.1,1495,5244,0,20
49.54,3652.4,3530,24,25,48,47,97,1.00,12.5,5,0,0,0.00,49.09,2.1,-4.51,103,1.48,31,2.0,1.9,1448,5244,0,21
49.79,3389.2,3452,24,25,48,47,97,1.00,12.3,5,0,0,0.00,49.09,0.5,4.44,24,-11.76,31,2.0,1.9,2061,5772,0,21
50.04,3440.4,3440,25,25,49,47,97,1.00,12.5,5,0,0,0.00,49.01,0.9,-2.44,46,-11.76,31,2.0,1.9,2161,5772,0,21
50.29,3429.0,3429,24,25,49,47,97,1.00,12.5,5,0,0,0.00,48.40,-0.3,-1.56,-16,-12.61,31,1.7,2.0,1986,5256,0,21
50.54,3702.2,3543,25,25,49,47,97,1.00,12.7,5,0,0,0.00,48.40,2.3,-4.96,113,-12.61,31,1.7,2.0,1848,5256,0,22
50.79,3555.8,3516,25,25,49,47,97,1.00,12.7,5,0,0,0.00,48.61,0.4,0.36,19,-2.12,31,1.7,1.9,1753,5100,0,22
51.04,3258.4,3394,24,25,49,48,97,1.00,12.1,5,0,0,0.00,48.61,2.9,2.48,139,-4.32,31,1.7,1.9,1639,5100,0,22
51.29,3594.3,3532,24,25,49,48,96,1.00,12.3,5,0,0,0.00,49.11,3.5,-1.39,170,-4.32,31,1.7,1.7,1187,5568,0,22
51.54,3312.9,3312,24,25,49,48,96,1.00,11.5,5,0,0,0.00,48.82,3.4,-4.29,168,-9.09,31,1.7,1.6,1635,5568,0,23
51.79,3567.8,3526,23,25,49,48,96,1.00,12.3,5,0,0,0.00,48.82,3.4,-4.13,165,-12.41,31,1.7,1.7,1963,5148,0,23
52.04,3555.4,3428,24,25,49,48,96,1.00,12.2,5,0,0,0.00,49.07,3.1,-0.21,151,-12.41,31,1.7,1.8,1872,5148,0,23
52.29,3475.3,3450,23,25,49,48,96,1.00,12.1,6,0,0,0.00,48.98,2.4,1.65,115,-10.31,31,1.5,1.7,1700,5472,0,23
52.54,3373.3,3710,23,25,49,48,96,1.00,13.0,6,0,0,0.00,48.98,1.2,-2.08,59,-10.31,31,1.5,1.7,1638,5472,0,24
52.79,3450.4,3647,23,25,49,48,96,1.00,12.6,6,0,0,0.00,48.38,3.3,-0.19,159,-16.59,31,1.5,1.6,1597,5004,0,24
53.04,3416.3,3459,23,25,50,48,96,1.00,11.8,6,0,0,0.00,48.99,2.6,0.86,128,-8.46,31,1.5,1.5,1210,5004,0,24
53.29,3371.0,3334,22,25,50,48,97,1.00,11.0,6,0,0,0.00,48.99,-1.9,4.92,-91,-8.46,31,1.5,1.4,1607,5064,0,24
53.54,3511.3,3442,22,25,50,48,97,1.00,11.6,6,0,0,0.00,49.20,3.4,-3.95,164,-11.82,31,1.5,1.4,1780,5064,0,25
53.79,3543.0,3293,22,25,50,48,97,1.00,11.0,6,0,0,0.00,49.10,1.4,-1.98,70,-6.06,31,1.5,1.5,1562,5712,0,25
54.04,3651.6,3206,22,25,50,48,97,1.00,10.5,6,0,0,0.00,49.10,3.7,-3.76,182,-6.06,31,1.5,1.5,1543,5712,0,25
54.29,3547.2,3546,22,25,50,48,96,1.00,11.9,6,0,0,0.00,48.80,3.4,-7.94,165,-6.38,31,1.2,1.5,1503,5328,0,25
54.54,3486.2,3396,22,25,50,49,96,1.00,11.3,6,0,0,0.00,48.80,1.6,-2.49,78,-6.38,31,1.2,1.4,1506,5328,0,26
54.79,3681.0,3661,22,25,50,49,96,1.00,12.2,6,0,0,0.00,48.73,3.6,-6.93,176,-9.52,31,1.2,1.4,1426,5160,0,26
55.04,3292.1,3572,22,25,50,49,96,1.00,12.1,6,0,0,0.00,48.67,1.2,-0.46,56,3.68,31,1.2,1.3,937,5160,0,26
55.29,3503.8,3487,22,25,50,49,97,1.00,11.3,6,0,0,0.00,48.67,3.3,-4.15,162,-3.85,31,1.2,1.2,1339,5052,0,26
55.54,3284.2,3540,22,25,50,49,97,1.00,12.1,6,0,0,0.00,48.44,2.4,3.44,118,-3.85,31,1.2,1.2,1605,5052,0,27
55.79,3277.9,3522,21,25,50,49,97,1.00,11.4,6,0,0,0.00,49.07,0.7,2.92,33,-2.56,31,1.2,1.3,1507,5244,0,27
56.04,3537.7,3535,22,25,50,49,97,1.00,11.8,6,0,0,0.00,49.07,0.1,-1.29,7,-2.56,31,1.2,1.3,1295,5244,0,27
56.29,3289.9,3592,21,25,50,49,97,1.00,11.5,6,0,0,0.00,49.03,1.7,-1.89,83,9.75,31,1.2,1.2,1291,4956,0,27
56.54,3340.1,3532,22,25,51,49,97,1.00,11.4,6,0,0,0.00,49.03,2.3,-3.21,110,-8.93,31,1.2,1.2,1496,4956,0,28
56.79,3293.6,3465,21,25,51,49,97,1.00,11.6,6,0,0,0.00,49.23,1.6,1.55,76,-8.93,31,1.2,1.2,1384,5664,0,28
57.04,3647.4,3334,22,25,51,49,97,1.00,10.6,6,0,0,0.00,48.93,3.2,-4.98,158,1.77,31,1.2,1.2,1472,5664,0,28
57.29,3405.7,3484,22,25,51,49,97,1.00,11.4,6,0,0,0.00,48.93,-0.6,4.54,-28,2.70,31,1.2,1.2,1476,5592,0,28
57.54,3526.1,3474,21,25,51,49,97,1.00,11.0,7,0,0,0.00,48.72,0.8,0.20,41,2.70,31,1.2,1.2,1464,5592,0,29
57.79,3527.9,3519,21,25,51,49,97,1.00,11.0,7,0,0,0.00,48.61,1.4,-2.63,69,-1.41,31,1.2,1.2,1412,5424,0,29
58.04,3602.6,3602,21,25,51,49,97,1.00,11.5,7,0,0,0.00,48.61,3.0,-2.74,148,-1.41,31,1.2,1.2,1336,5424,0,29
58.29,3530.3,3412,21,25,51,49,96,1.00,10.9,7,0,0,0.00,49.04,1.5,-4.18,74,-5.10,31,1.0,1.2,1405,6072,0,29
58.54,3457.5,3326,22,25,51,50,96,1.00,10.8,7,0,0,0.00,48.35,-0.2,0.40,-9,-1.58,31,1.0,1.2,1353,6072,0,30
58.79,3442.8,3414,21,25,51,50,96,1.00,11.1,7,0,0,0.00,48.35,2.4,-5.33,115,-1.58,31,1.0,1.2,1302,5364,0,30
59.04,3426.8,3414,21,25,52,50,96,1.00,11.1,7,0,0,0.00,49.16,2.2,-5.44,109,2.59,31,1.0,1.1,1257,5364,0,30
59.29,3437.3,3516,21,25,52,50,97,1.00,11.3,7,0,0,0.00,49.21,4.0,-4.28,197,-3.62,31,1.0,1.0,837,6048,0,30
59.54,3430.2,3402,21,25,52,50,97,1.00,10.9,7,0,0,0.00,49.21,0.2,-2.05,11,-3.62,31,1.0,0.9,1250,6048,0,31
59.79,3314.2,3418,21,25,52,50,97,1.00,10.8,7,0,0,0.00,48.85,0.4,1.53,22,-0.33,31,1.0,1.0,1392,5400,0,31
60.04,3377.2,3373,21,25,52,50,97,1.00,11.1,7,0,0,0.00,48.85,-1.3,0.54,-62,-0.33,31,1.0,1.0,1343,5400,0,31
60.29,3309.0,3509,22,25,52,50,96,1.00,11.3,7,0,0,0.00,49.07,-0.4,0.57,-18,-17.13,31,1.0,1.0,1110,5700,0,31
60.54,3517.7,3477,22,25,52,50,96,1.00,11.7,7,0,0,0.00,49.02,1.6,-4.34,80,-8.94,31,1.0,1.0,1244,5700,0,32
60.79,3717.1,3351,22,25,52,50,96,1.00,10.9,7,0,0,0.00,49.02,4.7,-5.06,228,-5.25,31,1.0,1.0,1367,5496,0,32
61.04,3525.0,3529,23,25,52,50,96,1.00,11.6,7,0,0,0.00,48.57,0.4,-1.37,18,-5.25,31,1.0,1.0,1190,5496,0,32
61.29,3407.4,3488,21,25,52,50,97,1.00,11.6,7,0,0,0.00,48.82,1.4,2.14,68,-12.91,31,1.0,1.0,1324,5088,0,32
61.54,3339.2,3283,22,25,52,50,97,1.00,10.8,7,0,0,0.00,48.82,2.0,5.89,96,-12.91,31,1.0,1.0,1333,5088,0,33
61.79,3525.0,3430,22,25,52,50,97,1.00,11.2,7,0,0,0.00,49.33,1.7,-3.54,81,-13.75,31,1.0,1.0,1179,5088,0,33
62.04,3633.8,3464,23,25,53,51,97,1.00,11.1,7,0,0,0.00,49.33,3.2,-4.29,154,-10.76,31,1.0,1.0,1328,5088,0,33
62.29,3613.0,3424,22,25,53,51,97,1.00,11.3,7,0,0,0.00,48.32,1.8,-4.92,90,-10.76,31,1.0,1.0,1347,5112,0,33
62.54,3531.6,3459,22,25,53,51,97,1.00,11.3,7,0,0,0.00,48.82,0.7,-2.59,37,-13.02,31,1.0,1.0,1201,5112,0,34
62.79,3436.2,3528,21,25,53,51,97,1.00,11.5,8,0,0,0.00,48.82,0.2,-0.74,12,-10.69,31,1.0,1.0,1336,5472,0,34
63.04,3526.4,3448,21,25,53,51,97,1.00,11.1,8,0,0,0.00,48.77,2.1,-4.75,101,-10.69,31,1.0,1.0,1321,5472,0,34
63.29,3528.0,3486,21,25,53,51,97,1.00,11.3,8,0,0,0.00,48.66,1.5,-1.21,72,-5.39,31,1.0,1.0,1187,5208,0,34
63.54,3428.4,3534,22,25,53,51,97,1.00,11.3,8,0,0,0.00,48.66,4.4,-5.56,214,-5.39,31,1.0,1.0,1273,5208,0,35
63.79,3487.8,3462,21,25,53,51,97,1.00,11.2,8,0,0,0.00,49.13,3.9,-2.14,191,-10.40,31,1.0,1.0,1335,5472,0,35
64.04,3553.0,3664,21,25,53,51,97,1.00,11.5,8,0,0,0.00,49.41,5.2,-0.46,255,-12.28,31,1.0,1.0,1285,5472,0,35
64.29,3423.6,3535,21,25,53,51,97,1.00,10.9,8,0,0,0.00,49.41,0.3,0.52,13,-12.28,31,1.0,1.0,1177,6276,0,35
64.54,3288.6,3394,21,25,53,51,97,1.00,10.6,8,0,0,0.00,48.60,2.5,-2.64,122,3.32,31,1.0,1.0,1307,6276,0,36
64.79,3461.6,3347,21,25,53,51,97,1.00,10.6,8,0,0,0.00,48.72,3.0,-0.99,147,-10.60,31,1.0,1.0,1334,4872,0,36
65.04,3355.2,3472,20,25,53,52,97,1.00,10.9,8,0,0,0.00,48.72,1.1,1.72,55,-10.60,31,1.0,1.0,1227,4872,0,36
65.29,3427.0,3544,21,25,53,52,97,1.00,10.8,8,0,0,0.00,48.59,0.2,2.79,11,-2.37,31,1.0,1.0,1181,5556,0,36
65.54,3475.2,3546,21,25,54,52,97,1.00,10.9,8,0,0,0.00,48.59,2.5,0.13,120,-2.37,31,1.0,1.0,1308,5556,0,37
65.79,3617.2,3508,21,25,54,52,97,1.00,10.8,8,0,0,0.00,48.90,1.7,-6.21,84,3.54,31,1.0,1.0,1329,5112,0,37
66.04,3511.1,3469,20,25,54,52,97,1.00,10.5,8,0,0,0.00,48.49,0.4,0.08,18,1.83,31,1.0,1.0,1248,5112,0,37
66.29,3508.5,3437,20,25,54,52,97,1.00,10.3,8,0,0,0.00,48.49,1.4,-2.80,69,1.83,31,1.0,1.0,1120,5400,0,37
66.54,3432.1,3328,20,25,54,52,97,1.00,9.9,8,0,0,0.00,48.44,-1.2,0.67,-59,1.55,31,1.0,1.0,1262,5400,0,38
66.79,3439.7,3506,20,25,54,52,97,1.00,10.6,8,0,0,0.00,48.91,2.6,-2.33,126,-10.34,31,1.0,1.0,1274,5508,0,38
67.04,3361.9,3398,21,25,54,52,97,1.00,10.2,8,0,0,0.00,48.91,1.9,-3.80,95,-10.34,31,1.0,1.0,1319,5508,0,38
67.29,3432.8,3512,20,25,54,52,97,1.00,10.5,8,0,0,0.00,48.61,0.1,0.17,7,-6.11,31,1.0,1.0,1178,5772,0,38
67.54,3418.1,3514,20,25,54,52,97,1.00,11.0,8,0,0,0.00,48.61,0.9,-0.33,42,-4.21,31,1.0,1.0,1143,5772,0,39
67.79,3363.1,3509,20,25,54,52,97,1.00,11.0,8,0,0,0.00,49.08,0.3,4.02,15,-4.21,31,1.0,1.0,1302,5448,0,39
68.04,3483.6,3466,20,25,54,53,97,1.00,11.0,8,0,0,0.00,48.41,3.7,1.24,179,-2.52,31,1.0,1.0,1295,5448,0,39
68.29,3413.4,3437,21,25,54,53,97,1.00,10.4,8,0,0,0.00,48.41,0.5,-1.07,25,-4.84,31,1.0,1.0,1257,5400,0,39
68.54,3417.2,3523,20,25,55,53,97,1.00,10.8,9,0,0,0.00,48.25,1.4,3.37,66,-4.84,31,1.0,1.0,1160,5400,0,40
68.79,3485.4,3378,21,25,55,53,97,1.00,11.2,9,0,0,0.00,48.83,0.2,2.55,8,-4.67,31,1.0,1.0,1320,5376,0,40
69.04,3453.4,3460,21,25,55,53,97,1.00,11.0,9,0,0,0.00,48.83,1.2,-0.35,60,-4.67,31,1.0,1.0,1322,5376,0,40
69.29,3571.3,3397,21,25,55,53,97,1.00,10.7,9,0,0,0.00,49.28,3.5,-4.23,172,-16.32,31,1.0,1.0,1187,5004,0,40
69.54,3357.6,3634,21,25,55,53,97,1.00,11.3,9,0,0,0.00,49.28,1.7,4.82,85,-0.24,31,1.0,1.0,1169,5004,0,41
69.79,3497.5,3445,21,25,55,53,97,1.00,10.9,9,0,0,0.00,49.20,2.5,-1.70,120,-0.24,31,1.0,1.0,1295,5472,0,41
70.04,3544.2,3582,22,25,55,53,97,1.00,11.9,9,0,0,0.00,48.79,1.1,-0.62,55,-10.49,31,1.0,1.0,1340,5472,0,41
70.29,3428.1,3476,21,25,55,53,97,1.00,10.5,9,0,0,0.00,48.78,2.3,-0.46,110,-4.88,31,1.0,1.0,1324,5496,0,41
70.54,3569.9,3488,21,25,55,53,97,1.00,11.4,9,0,0,0.00,48.78,1.0,-3.51,47,-4.88,31,1.0,1.0,1270,5496,0,42
70.79,3713.1,3683,22,25,55,53,97,1.00,11.5,9,0,0,0.00,49.03,2.8,-4.24,138,-13.02,31,1.0,1.0,1188,5328,0,42
71.04,3483.1,3607,21,25,55,53,97,1.00,11.5,9,0,0,0.00,49.03,0.6,-1.03,29,-13.02,31,1.0,1.0,1310,5328,0,42
71.29,3358.2,3490,21,25,55,53,97,1.00,11.2,9,0,0,0.00,48.72,5.5,4.30,270,-6.77,31,1.0,1.0,1331,5496,0,42
71.54,3480.5,3592,21,25,55,53,97,1.00,11.5,9,0,0,0.00,48.74,1.5,-0.84,72,-13.49,31,1.0,1.0,1210,5496,0,43
71.79,3501.4,3337,21,25,55,53,97,1.00,10.7,9,0,0,0.00,48.74,-0.6,0.18,-31,-13.49,31,1.0,1.0,1248,5424,0,43
72.04,3476.9,3554,22,25,56,54,97,1.00,11.4,9,0,0,0.00,48.79,0.8,2.37,39,-14.56,31,1.0,1.0,1298,5424,0,43
72.29,3613.7,3392,22,25,56,54,97,1.00,10.6,9,0,0,0.00,48.79,1.7,-1.95,81,-12.58,31,1.0,1.0,1321,5892,0,43
72.54,3496.0,3307,21,25,56,54,96,1.00,10.4,9,0,0,0.00,48.79,1.2,-1.87,59,-12.58,31,1.0,1.0,1166,5892,0,44
72.79,3444.7,3476,21,25,56,54,96,1.00,11.0,9,0,0,0.00,48.72,1.0,-0.84,46,-6.18,31,1.0,1.0,1294,5724,0,44
73.04,3458.1,3383,22,25,56,54,96,1.00,10.5,9,0,0,0.00,48.72,4.1,-6.61,202,-15.92,31,1.0,1.0,1282,5724,0,44
73.29,3509.4,3413,21,25,56,54,96,1.00,10.6,9,0,0,0.00,48.52,0.3,3.62,16,-15.92,31,1.0,1.0,1303,5532,0,44
73.54,3561.2,3418,21,25,56,54,97,1.00,10.6,9,0,0,0.00,49.11,3.1,-4.17,151,-3.93,31,1.0,1.0,1153,5532,0,45
73.79,3502.1,3408,21,25,56,54,97,1.00,10.6,9,0,0,0.00,49.11,-0.2,1.46,-8,-5.64,31,1.0,1.0,1286,5376,0,45
74.04,3469.1,3693,21,25,56,54,97,1.00,11.5,10,0,0,0.00,48.67,0.1,0.19,4,-5.64,31,1.0,1.0,1287,5376,0,45
74.29,3713.0,3370,22,25,56,54,97,1.00,10.8,10,0,0,0.00,48.59,2.8,-5.22,137,-10.33,31,1.0,1.0,1284,5592,0,45
74.54,3613.1,3572,21,25,56,55,97,1.00,12.0,10,0,0,0.00,48.59,4.2,-4.72,206,-10.33,31,1.0,1.0,1159,5592,0,46
74.79,3529.1,3354,21,25,56,55,97,1.00,10.6,10,0,0,0.00,49.33,1.2,-3.82,60,-11.39,31,1.0,1.0,1331,5772,0,46
75.04,3746.5,3469,21,25,56,55,97,1.00,10.6,10,0,0,0.00,49.33,5.0,-7.87,244,-11.84,31,1.0,1.0,1289,5772,0,46
75.29,3468.4,3474,20,25,56,55,97,1.00,10.7,10,0,0,0.00,48.70,1.6,-1.50,78,-11.84,31,1.0,1.0,1297,5796,0,46
75.54,3370.9,3584,21,25,57,55,97,1.00,11.1,10,0,0,0.00,48.50,-1.0,-0.24,-51,-7.65,31,1.0,1.0,1156,5796,0,47
75.79,3505.8,3532,21,25,57,55,97,1.00,11.2,10,0,0,0.00,48.50,0.1,-0.13,7,-3.51,31,1.0,1.0,1244,5532,0,47
76.04,3486.1,3686,21,25,57,55,97,1.00,11.3,10,0,0,0.00,48.47,-0.6,-1.87,-27,-3.51,31,1.0,1.0,1300,5532,0,47
76.29,3471.6,3475,21,25,57,55,97,1.00,11.2,10,0,0,0.00,48.97,1.6,-1.70,77,-12.70,31,1.0,1.0,1331,5640,0,47
76.54,3269.4,3318,21,25,57,55,96,1.00,10.2,10,0,0,0.00,48.97,2.2,5.31,109,-12.70,31,1.0,1.0,1174,5640,0,48
76.79,3540.3,3533,20,25,57,55,96,1.00,10.7,10,0,0,0.00,49.38,3.7,-0.30,179,-12.11,31,1.0,1.0,1217,5652,0,48
77.04,3551.7,3434,20,25,57,55,96,1.00,10.5,10,0,0,0.00,48.79,4.3,-0.81,212,-16.23,31,1.0,1.0,1304,5652,0,48
77.29,3497.6,3457,21,25,57,55,96,1.00,10.3,10,0,0,0.00,48.79,1.1,0.44,54,-16.23,31,1.0,1.0,1286,5232,0,48
77.54,3615.5,3420,20,25,57,55,97,1.00,10.3,10,0,0,0.00,48.99,4.0,-4.99,195,-8.11,31,1.0,1.0,1312,5232,0,49
77.79,3546.6,3456,20,25,57,55,97,1.00,9.9,10,0,0,0.00,48.74,0.2,-2.65,8,-10.30,31,1.0,1.0,1160,5712,0,49
78.04,3599.4,3483,20,25,57,55,97,1.00,9.6,10,0,0,0.00,48.74,0.2,-2.81,11,-10.30,31,1.0,1.0,1124,5712,0,49
78.29,3417.9,3409,20,25,57,55,97,1.00,10.3,10,0,0,0.00,48.92,0.7,-2.82,35,-7.67,31,1.0,1.0,1200,5340,0,49
78.54,3521.7,3518,20,25,58,56,96,1.00,10.0,10,0,0,0.00,48.92,-0.5,-2.29,-23,-7.67,31,1.0,1.0,1315,5340,0,50
78.79,3445.8,3449,19,25,58,56,96,1.00,9.9,10,0,0,0.00,48.97,2.2,0.01,109,-15.50,31,1.0,1.0,1277,5988,0,50
79.04,3351.9,3424,19,25,58,56,96,1.00,9.9,10,0,0,0.00,49.01,2.4,2.32,118,-11.02,31,1.0,1.0,1292,5988,0,50
79.29,3429.8,3468,19,25,58,56,96,1.00,9.5,10,0,0,0.00,49.01,1.2,-2.24,59,-6.57,31,1.0,1.0,1281,5628,0,50
79.54,3485.8,3427,18,25,58,56,96,1.00,9.4,10,0,0,0.00,48.83,1.3,1.34,63,-6.57,31,1.0,1.0,1229,5628,0,51
79.79,3562.9,3512,18,25,58,56,96,1.00,9.6,11,0,0,0.00,48.73,2.3,-5.13,115,-9.55,31,1.0,1.0,1137,5784,0,51
80.04,3636.9,3503,19,25,58,56,96,1.00,9.6,11,0,0,0.00,48.73,2.8,-5.68,138,-9.55,31,1.0,1.0,1097,5784,0,51
80.29,3601.4,3618,19,25,58,56,96,1.00,9.7,11,0,0,0.00,48.95,3.9,-3.98,190,-6.63,31,1.0,1.0,1073,5376,0,51
80.54,3584.0,3587,18,25,58,56,97,1.00,9.6,11,0,0,0.00,48.95,2.4,-2.80,119,-6.77,31,1.0,1.0,1085,5376,0,52
80.79,3677.4,3495,18,25,58,56,97,1.00,9.1,11,0,0,0.00,48.61,3.8,-4.23,187,-6.77,31,1.0,1.0,1107,5184,0,52
81.04,3474.0,3557,18,25,58,56,97,1.00,9.6,11,0,0,0.00,48.68,2.1,-2.18,101,-1.78,31,1.0,1.0,1127,5184,0,52
81.29,3567.1,3474,18,25,58,56,97,1.00,9.5,11,0,0,0.00,48.68,1.5,0.34,73,-2.10,31,1.0,1.0,1193,5700,0,52
81.54,3581.6,3514,18,25,58,57,97,1.00,9.6,11,0,0,0.00,48.37,2.0,-4.70,95,-2.10,31,1.0,1.0,1242,5700,0,53
81.79,3406.8,3560,18,25,58,57,97,1.00,9.3,11,0,0,0.00,48.61,1.7,-4.44,81,1.17,31,1.0,1.0,1285,5916,0,53
82.04,3483.5,3448,18,25,58,57,97,1.00,9.0,11,0,0,0.00,48.61,3.5,-1.82,169,1.17,31,1.0,1.0,1271,5916,0,53
82.29,3476.3,3484,18,25,59,57,97,1.00,9.4,11,0,0,0.00,48.48,2.0,-5.20,100,-2.35,31,1.0,1.0,1270,5628,0,53
82.54,3379.9,3440,18,25,59,57,97,1.00,8.9,11,0,0,0.00,48.42,3.7,0.06,183,-17.60,31,1.0,1.0,1242,5628,0,53
82.79,3344.5,3447,18,25,59,57,97,1.00,9.2,11,0,0,0.00,48.42,0.0,-1.19,2,-17.60,31,1.0,1.0,1235,5640,1,54
83.04,3349.6,3478,18,25,59,57,97,1.00,9.1,11,0,0,0.00,48.88,1.5,2.01,72,-5.12,31,1.0,1.0,1229,5640,0,54
83.29,3502.2,3324,18,25,59,57,97,1.00,9.0,11,0,0,0.00,48.97,2.2,0.39,108,-11.24,31,1.0,1.0,1252,5364,1,54
83.54,3395.8,3485,18,25,59,57,97,1.00,8.7,11,0,0,0.00,48.97,2.6,3.54,126,-11.24,31,1.0,1.0,1239,5364,1,54
83.79,3403.8,3282,18,25,59,57,97,1.00,8.6,11,0,0,0.00,48.38,0.6,0.41,27,-3.26,31,1.0,1.0,1260,6168,1,55
84.04,3572.8,3475,18,25,59,57,97,1.00,9.2,11,0,0,0.00,48.38,2.5,-4.64,124,-3.26,31,1.0,1.0,1280,6168,1,55
84.29,3575.5,3420,18,25,59,57,97,1.00,8.9,11,0,0,0.00,48.90,-0.4,3.29,-19,-9.17,31,1.0,1.0,1295,5580,1,55
84.54,3650.4,3375,18,25,59,57,96,1.00,9.0,11,0,0,0.00,48.56,0.4,-4.81,18,-2.02,31,1.0,1.0,1269,5580,1,55
84.79,3498.4,3440,17,25,59,57,96,1.00,9.0,11,0,0,0.00,48.56,3.1,-6.42,150,-0.76,31,1.0,1.0,1284,5844,1,56
85.04,3576.2,3355,17,25,59,57,96,1.00,8.6,11,0,0,0.00,48.99,1.4,-2.53,70,-0.76,31,1.0,1.0,1280,5844,1,56
85.29,3572.9,3555,18,25,59,58,96,1.00,9.3,11,0,0,0.00,48.52,2.6,-0.29,129,-3.12,31,1.0,1.0,1280,5484,1,56
85.54,3326.7,3356,18,25,59,58,97,1.00,8.6,11,0,0,0.00,48.52,3.6,1.56,175,-3.12,31,1.0,1.0,1289,5484,1,56
85.79,3359.1,3458,18,25,60,58,97,1.00,8.9,11,0,0,0.00,49.34,4.5,-3.83,219,-4.53,31,1.0,1.0,1271,5784,1,57
86.04,3418.9,3626,17,25,60,58,97,1.00,9.5,11,0,0,0.00,49.34,2.6,-5.06,126,-14.92,31,1.0,1.0,1282,5784,1,57
86.29,3293.4,3566,17,25,60,58,97,1.00,9.1,12,0,0,0.00,48.84,0.7,3.49,35,-14.92,31,1.0,1.0,1261,5652,1,57
86.54,3477.9,3535,18,25,60,58,97,1.00,8.9,12,0,0,0.00,49.08,3.4,-3.46,165,-5.97,31,1.0,1.0,1261,5652,1,57
86.79,3474.1,3321,17,25,60,58,97,1.00,8.3,12,0,0,0.00,49.08,1.5,-1.85,74,-8.13,31,1.0,1.0,1242,5736,1,58
87.04,3514.2,3556,17,25,60,58,97,1.00,8.8,12,0,0,0.00,49.03,1.7,-1.16,81,-8.13,31,1.0,1.0,1246,5736,1,58
87.29,3606.6,3465,16,25,60,58,97,1.00,8.3,12,0,0,0.00,48.90,3.5,-5.53,171,-15.20,31,1.0,1.0,1212,5664,1,58
87.54,3435.2,3404,17,25,60,58,97,1.00,8.3,12,0,0,0.00,48.90,0.8,2.82,40,-15.20,31,1.0,1.0,1206,5664,1,58
