Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Actual BSFC /  Expected BSFC,Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
3021.04,8165.2,8118,52,30,73,71,98,1.21,28.4,1043,501,509,1.015968064,3584,49.26,64.2,-5.37,3152,-48.69,56,3.1,3.1,2171,8000,1,2583
3021.29,8236.8,8170,51,30,73,71,98,1.21,27.8,1043,501,509,1.015968064,3584,49.32,62.4,-2.49,3065,-48.69,56,3.1,3.1,2030,7984,1,2583
3021.54,8243.2,8192,50,30,74,71,98,1.21,26.7,1043,501,509,1.015968064,3584,49.26,63.3,-0.44,3112,-45.01,56,3.1,3.1,2082,7988,1,2584
3021.79,8287.4,8192,50,30,74,71,98,1.21,27.3,1043,501,509,1.015968064,3584,49.26,63.2,-1.65,3108,-45.01,56,3.1,3.1,2019,8008,1,2584
3022.04,8291.0,8192,50,30,74,71,98,1.21,26.8,1043,501,509,1.015968064,3584,49.18,59.4,4.15,2920,-45.48,56,3.1,3.1,2061,8127,1,2584
3022.29,8273.2,8165,54,30,74,71,98,1.21,29.0,1044,557,525,0.942549372,3621,49.06,66.7,2.43,3284,-45.25,56,3.1,3.1,2049,8149,1,2584
3022.54,8266.1,8192,54,30,74,71,98,1.21,28.2,1044,557,525,0.942549372,3621,49.06,66.9,-1.32,3291,-45.25,56,3.1,3.0,2042,8126,1,2585
3022.79,8286.4,8192,53,30,74,71,98,1.21,28.3,1044,557,525,0.942549372,3621,49.35,63.7,-3.23,3137,-49.72,56,3.1,3.2,2066,8201,1,2585
3023.04,8345.9,8192,52,30,74,71,98,1.21,27.7,1044,557,525,0.942549372,3621,49.35,65.9,0.3,3248,-49.72,56,3.1,3.1,2108,8202,1,2585
3023.29,8338.0,8192,52,30,74,71,98,1.21,27.4,1044,557,525,0.942549372,3621,49.23,64.1,-0.6,3157,-47.04,56,3.1,3.1,2100,8246,1,2585
3023.54,8344.3,8192,52,30,74,71,98,1.21,27.5,1044,557,525,0.942549372,3621,49.24,66.1,-1.17,3256,-44.59,56,3.1,3.1,2048,8157,1,2586
3023.79,8336.7,8192,54,30,74,71,98,1.21,28.5,1044,557,525,0.942549372,3621,49.24,65.2,0.8,3209,-44.59,56,3.1,3.1,2045,8153,1,2586
3024.04,8243.9,8192,54,30,74,71,98,1.21,28.0,1044,557,525,0.942549372,3621,49.07,64.3,4.63,3162,-45.12,56,3.1,3.1,2104,8227,1,2586
3024.29,8263.9,8192,53,30,74,71,98,1.21,28.2,1044,578,522,0.903114187,3636,49.3,63.5,-3.99,3124,-47.09,56,3.1,3.2,2117,8177,1,2586
3024.54,8344.3,8192,53,30,74,71,98,1.21,27.8,1045,578,522,0.903114187,3636,49.3,64.1,0.92,3157,-47.09,57,3.1,3.1,2059,8162,1,2587
3024.79,8293.1,8192,54,30,74,71,98,1.21,28.0,1045,578,522,0.903114187,3636,49.02,65.3,3.79,3213,-47.51,57,3.1,3.0,2053,8228,1,2587
3025.04,8270.2,8192,53,30,74,71,98,1.21,28.3,1045,578,522,0.903114187,3636,49.02,62.2,-6.33,3063,-47.51,57,3.1,3.1,2059,8170,1,2587
3025.29,8326.4,8192,49,30,74,71,98,1.21,26.3,1045,578,522,0.903114187,3636,49.39,62.9,-8.76,3097,-44.6,56,3.1,3.1,2057,8149,1,2587
3025.54,8334.9,8192,49,30,74,71,98,1.21,25.8,1045,578,522,0.903114187,3636,49.39,61.2,0.65,3011,-43.57,56,3.1,3.1,2004,8128,1,2588
3025.79,8310.5,8192,50,30,74,71,98,1.21,27.5,1045,578,522,0.903114187,3636,49.16,58.5,0.21,2877,-43.57,56,3.1,3.1,2028,8213,1,2588
3026.04,8180.1,8149,51,30,74,71,98,1.21,26.7,1045,578,522,0.903114187,3636,49.02,60.3,0.62,2966,-42.4,57,3.1,3.0,2066,8227,1,2588
3026.29,8190.5,8191,52,30,74,71,98,1.21,27.4,1045,548,532,0.97080292,3624,49.02,62.9,4.83,3097,-46.47,57,3.1,3.0,2039,8142,1,2588
3026.54,8209.1,8166,54,30,74,71,98,1.21,29.0,1046,548,532,0.97080292,3624,49.09,65.7,5.05,3233,-46.47,57,3.1,3.1,2075,8188,1,2589
3026.79,8214.0,8192,52,30,74,71,98,1.21,27.8,1046,548,532,0.97080292,3624,49.42,64.8,-1.01,3188,-46.93,56,3.1,3.2,2067,8196,1,2589
3027.04,8294.0,8192,52,30,74,71,98,1.21,27.3,1046,548,532,0.97080292,3624,49.42,64.4,-5.43,3170,-46.93,56,3.1,3.0,2075,8158,1,2589
3027.29,8342.4,8192,54,30,74,71,98,1.21,29.0,1046,548,532,0.97080292,3624,49.02,67.3,-9.66,3313,-44.41,57,3.1,3.2,2058,8123,1,2589
3027.54,8345.2,8192,53,30,74,71,98,1.21,28.2,1046,548,532,0.97080292,3624,49.02,65.1,-3.2,3200,-44.57,57,3.1,3.1,2006,8240,1,2590
3027.79,8350.8,8192,44,30,74,71,98,1.21,24.9,1046,548,532,0.97080292,3624,49.49,58.3,-8.62,2869,-44.57,57,3.1,3.1,2024,8236,1,2590
3028.04,8300.6,8192,50,30,74,71,98,1.21,25.7,1046,548,532,0.97080292,3624,49.15,60.3,10.11,2970,-36.67,57,3.1,3.0,1991,8163,1,2590
3028.29,8309.9,8192,61,30,75,71,98,1.21,32.8,1046,559,520,0.930232558,3642,49.15,68.1,4.38,3350,-47.53,57,3.1,3.1,2200,8161,1,2590
3028.54,8316.7,8192,49,30,75,71,98,1.21,26.8,1046,559,520,0.930232558,3642,49.31,68.1,-36.15,3351,-47.53,57,3.1,3.2,2170,8205,1,2590
3028.79,8044.2,8064,20,30,75,71,98,1.21,10.8,1046,559,520,0.930232558,3642,49.46,25.1,2.66,1240,-25.59,57,3.1,3.1,1189,8203,1,2591
3029.04,8043.5,8038,42,30,75,71,98,1.21,26.3,1047,559,520,0.930232558,3642,49.46,13.5,21.18,667,-25.59,57,3.1,3.0,1963,8213,1,2591
3029.29,8148.9,8047,22,30,75,71,98,1.21,10.5,1047,559,520,0.930232558,3642,50.38,29.3,-5.74,1448,-36.21,57,3.1,3.3,1274,8318,1,2591
3029.54,8043.5,7992,31,30,75,71,98,1.21,17.5,1047,559,520,0.930232558,3642,50.38,17.1,12.66,842,-16.51,57,3.1,3.0,1901,8255,1,2591
3029.79,8172.4,8096,31,30,75,71,98,1.21,15.4,1047,559,520,0.930232558,3642,48.1,47.4,-12.77,2335,-16.51,56,3.1,3.3,1977,8409,1,2592
3030.04,8053.1,7976,36,30,75,71,98,1.21,19.9,1047,559,520,0.930232558,3642,48.99,40.3,8.61,1985,-30.91,56,3.1,3.1,1642,8336,1,2592
3030.29,8100.8,8070,56,30,75,71,98,1.14,30.8,1047,496,701,1.413306452,3587,48.99,63.1,18.9,3106,-47.57,56,3.1,3.0,2060,8379,1,2592
3030.54,8084.7,8013,58,30,75,71,98,1.14,32.2,1047,496,701,1.413306452,3587,48.74,69.7,-1.48,3431,-47.57,56,3.1,3.0,2336,8395,1,2592
3030.79,8139.7,8045,58,30,75,71,98,1.14,33.3,1047,496,701,1.413306452,3587,49.27,71.3,-5.25,3501,-52.17,56,3.1,3.1,2198,8388,1,2593
3031.04,8151.3,8083,53,30,75,71,98,1.14,30.5,1047,496,701,1.413306452,3587,49.27,69.2,-9.45,3396,-52.17,55,3.1,3.2,2159,8414,1,2593
3031.29,8169.3,8148,50,30,75,71,98,1.14,29.3,1048,496,701,1.413306452,3587,49.1,63.6,-3.11,3127,-48.91,56,3.1,3.1,2004,8347,1,2593
3031.54,8207.7,8182,49,30,75,71,98,1.14,27.6,1048,496,701,1.413306452,3587,49.1,62.1,-2.12,3053,-46.29,56,3.1,2.8,2225,8397,1,2593
3031.79,8281.7,8192,50,30,75,72,98,1.14,28.8,1048,496,701,1.413306452,3587,49.21,65.2,-2.01,3209,-46.29,55,3.1,2.4,3056,8421,1,2594
3032.04,8304.4,8192,49,30,75,72,98,1.14,28.8,1048,496,701,1.413306452,3587,49.36,65.3,-3.59,3212,-46.51,55,3.1,3.0,3030,8328,1,2594
3032.29,8271.8,8192,50,30,75,72,98,1.14,28.5,1048,578,523,0.904844291,3623,49.36,65.6,0.54,3227,-46.32,55,3.1,3.6,2087,8326,1,2594
3032.54,8311.3,8192,47,30,75,72,98,1.14,27.6,1048,578,523,0.904844291,3623,49.43,62.6,-5.81,3083,-46.32,55,3.1,3.5,2012,8330,1,2594
3032.79,8355.1,8192,45,30,75,72,98,1.14,26.4,1048,578,523,0.904844291,3623,49.4,62.8,-6.47,3094,-46.95,55,3.1,2.9,1839,8360,1,2595
3033.04,8372.7,8192,42,30,75,72,98,1.14,26.4,1048,578,523,0.904844291,3623,49.4,62.7,-7.14,3092,-46.95,55,3.1,3.2,2210,8396,1,2595
3033.29,8255.1,8192,41,28,75,72,98,1.14,24.9,1048,578,523,0.904844291,3623,49.36,55.7,1.73,2748,-43.54,56,3.1,3.0,2028,8414,1,2595
3033.54,8258.2,8192,41,28,75,72,98,1.14,25.4,1049,578,523,0.904844291,3623,49.36,58.7,-2.06,2897,-43.54,56,3.1,3.1,1971,8357,1,2595
3033.79,8253.3,8186,40,28,75,72,98,1.14,24.1,1049,578,523,0.904844291,3623,49.29,58.8,-1.93,2901,-45.46,55,3.1,2.9,1986,8374,1,2596
3034.04,8196.7,8136,40,28,75,72,98,1.14,24.9,1049,578,523,0.904844291,3623,49.2,56.9,0.63,2806,-41.32,55,3.1,3.1,2026,8361,1,2596
3034.29,8097.2,8080,41,28,75,72,98,1.14,25.5,1049,536,510,0.951492537,3667,49.2,57.6,-4.68,2839,-41.32,56,3.1,3.0,2749,8410,1,2596
3034.54,8126.0,8088,46,28,75,72,98,1.14,27.3,1049,536,510,0.951492537,3667,48.81,63.7,8.26,3142,-42.04,55,3.1,3.3,2004,8412,1,2596
3034.79,8113.5,8102,49,28,75,73,98,1.14,28.3,1049,536,510,0.951492537,3667,49.21,64.5,1.65,3177,-49.24,55,3.1,3.1,2356,8392,1,2597
3035.04,8163.0,8148,49,28,75,73,98,1.14,27.9,1049,536,510,0.951492537,3667,49.21,66.3,-0.93,3264,-49.24,56,3.1,3.1,1919,8400,1,2597
3035.29,8249.3,8192,49,28,75,73,98,1.14,28.1,1049,536,510,0.951492537,3667,49.26,65.2,-2.37,3209,-46.5,56,3.1,3.1,2070,8376,1,2597
3035.54,8270.5,8192,49,28,75,73,98,1.14,27.9,1049,536,510,0.951492537,3667,49.26,66.6,-1.86,3277,-46.5,56,3.1,3.0,2076,8413,1,2597
3035.79,8321.6,8192,49,28,75,73,98,1.14,28.4,1050,536,510,0.951492537,3667,49.18,65.3,-2.07,3210,-46.28,56,3.1,3.1,2073,8356,1,2598
3036.04,8339.3,8192,48,28,75,73,98,1.14,28.1,1050,536,510,0.951492537,3667,49.18,64.5,1.22,3172,-48.62,56,3.1,3.1,2098,8285,1,2598
3036.29,8312.0,8192,49,28,75,73,98,1.14,28.1,1050,586,517,0.88225256,3727,49.18,64.6,-0.07,3177,-48.62,55,3.1,3.1,2068,8372,1,2598
3036.54,8307.5,8192,49,28,75,73,98,1.14,27.9,1050,586,517,0.88225256,3727,49.15,64.1,-0.73,3151,-47.06,56,3.1,3.1,2072,8325,1,2598
3036.79,8312.7,8192,48,28,75,73,98,1.14,27.6,1050,586,517,0.88225256,3727,49.28,63.3,-3.76,3118,-47.64,56,3.1,3.0,2061,8428,1,2599
3037.04,8335.7,8192,48,28,75,73,98,1.14,27.9,1050,586,517,0.88225256,3727,49.28,64.8,-0.85,3191,-47.64,56,3.1,3.1,2092,8386,1,2599
3037.29,8286.2,8192,48,28,75,73,98,1.14,27.9,1050,586,517,0.88225256,3727,49.26,62.8,-1.65,3092,-48.58,56,3.1,3.2,2061,8309,1,2599
3037.54,8356.7,8192,47,28,75,73,98,1.14,27.3,1050,586,517,0.88225256,3727,49.26,65.6,-4.13,3230,-48.58,56,3.1,3.1,2036,8360,1,2599
3037.79,8359.6,8192,46,30,75,73,98,1.14,27.1,1050,586,517,0.88225256,3727,49.33,63.1,-0.51,3110,-47.57,56,3.1,3.1,2063,8362,1,2600
3038.04,8348.0,8192,45,30,75,73,98,1.14,27.3,1051,586,517,0.88225256,3727,49.33,62.6,-2.78,3082,-45.99,56,3.1,3.1,2076,8378,1,2600
3038.29,8292.7,8192,45,30,76,73,98,1.14,27.3,1051,572,518,0.905594406,3623,49.26,63.6,-3.38,3136,-45.99,56,3.1,3.1,2030,8392,1,2600
3038.54,8281.2,8192,44,30,76,73,98,1.14,26.5,1051,572,518,0.905594406,3623,49.38,61.0,-4.45,3005,-44.68,56,3.1,3.1,2092,8420,1,2600
3038.79,8308.4,8192,42,30,76,73,98,1.14,25.4,1051,572,518,0.905594406,3623,49.38,61.3,-3.35,3021,-44.49,56,3.1,3.1,1988,8460,1,2601
3039.04,8254.9,8192,39,30,76,73,98,1.14,24.5,1051,572,518,0.905594406,3623,49.43,54.9,-0.84,2710,-44.49,56,3.1,3.1,1871,8487,1,2601
3039.29,8244.3,8176,36,30,76,73,98,1.14,20.6,1051,572,518,0.905594406,3623,49.31,50.6,-0.69,2496,-39.76,56,3.1,3.0,1832,8420,1,2601
3039.54,8154.2,8123,37,30,76,73,98,1.14,22.2,1051,572,518,0.905594406,3623,49.31,49.0,-0.68,2417,-39.76,56,3.1,3.1,1919,8430,1,2601
3039.79,8093.9,8024,28,30,76,73,98,1.14,15.6,1051,572,518,0.905594406,3623,49.48,46.0,-4.26,2271,-41.74,56,3.1,3.1,1709,8533,1,2602
3040.04,7929.9,7956,32,30,76,73,98,1.14,16.7,1051,572,518,0.905594406,3623,49.48,30.1,8.13,1484,-22.84,56,3.1,3.0,1716,8446,1,2602
3040.29,8068.1,8038,33,30,76,73,98,1.17,18.8,1051,479,516,1.077244259,3580,48.95,48.1,-2.42,2373,-22.84,56,3.1,3.1,1879,8485,1,2602
3040.54,7959.4,7921,30,30,76,73,98,1.17,17.6,1051,479,516,1.077244259,3580,49.43,47.9,-5.4,2361,-36.28,56,3.1,3.0,1752,8636,1,2602
3040.79,7791.8,7734,18,30,76,73,98,1.17,10.0,1052,479,516,1.077244259,3580,49.43,26.4,-7.93,1301,-22.71,56,3.1,3.2,1532,8565,1,2603
3041.04,7753.3,7715,17,30,76,73,98,1.17,10.8,1052,479,516,1.077244259,3580,49.42,19.0,-0.65,939,-22.71,56,3.1,3.1,1473,8568,1,2603
3041.29,7752.6,7741,25,30,76,73,98,1.17,15.7,1052,479,516,1.077244259,3580,48.68,16.2,14.32,796,-14.74,56,2.8,3.0,1543,8504,1,2603
3041.54,8131.6,8104,42,30,76,73,98,1.17,26.7,1052,479,516,1.077244259,3580,48.68,27.1,-5.41,1332,-14.74,56,2.8,2.8,1907,8529,1,2603
3041.79,7779.0,7676,36,30,76,73,98,1.17,21.1,1052,479,516,1.077244259,3580,49.46,50.4,7.83,2479,-44.53,55,2.8,2.9,1525,8577,1,2604
3042.04,7782.9,7769,54,30,76,73,98,1.17,30.4,1052,479,516,1.077244259,3580,49.46,62.1,12.99,3049,-49.97,55,2.8,2.7,1990,8518,1,2604
3042.29,7799.3,7774,69,30,76,73,98,1.1,37.5,1052,482,659,1.367219917,3486,48.84,69.5,0.91,3412,-49.97,55,3.1,2.8,2137,8536,1,2604
3042.54,7841.2,7832,75,30,76,73,98,1.1,38.6,1052,482,659,1.367219917,3486,48.99,71.2,1.53,3494,-52.49,55,3.1,2.9,2684,8618,1,2604
3042.79,7859.9,7878,66,30,76,73,98,1.1,36.7,1052,482,659,1.367219917,3486,48.99,68.0,-10.37,3337,-51.46,55,3.1,3.0,2140,8512,1,2605
3043.04,7901.2,7899,55,30,76,73,98,1.1,32.5,1053,482,659,1.367219917,3486,49.73,66.3,-11.17,3252,-51.46,55,3.1,3.2,2284,8641,1,2605
3043.29,8021.2,7947,46,30,76,73,98,1.1,28.7,1053,482,659,1.367219917,3486,49.44,61.2,-6.89,3008,-50.12,55,3.1,3.2,2057,8578,1,2605
3043.54,8069.9,8082,44,30,76,73,98,1.1,28.6,1053,482,659,1.367219917,3486,49.44,60.3,-2.45,2966,-50.12,55,3.1,3.2,2030,8610,1,2605
3043.79,8213.4,8173,43,30,76,73,98,1.1,27.1,1053,482,659,1.367219917,3486,49.43,61.3,-2.16,3016,-46.73,55,3.1,3.1,2059,8568,1,2606
3044.04,8263.7,8192,43,31,76,73,98,1.1,27.3,1053,482,659,1.367219917,3486,49.43,61.6,0.66,3033,-45.63,55,3.1,3.1,2018,8581,1,2606
3044.29,8228.3,8192,42,31,76,73,98,1.1,26.8,1053,551,536,0.97277677,3592,49.29,63.2,0.26,3115,-45.63,55,3.1,3.1,2062,8563,1,2606
3044.54,8226.2,8164,43,31,76,73,98,1.1,27.8,1053,551,536,0.97277677,3592,49.22,61.5,-0.32,3036,-43.46,55,3.1,3.2,1986,8533,1,2606
3044.79,8206.0,8164,57,31,76,73,98,1.1,34.0,1053,551,536,0.97277677,3592,49.22,69.0,2.89,3403,-49.44,56,3.1,3.1,2174,8541,1,2607
3045.04,8259.3,8192,55,31,76,73,98,1.1,32.0,1053,551,536,0.97277677,3592,49.1,69.9,-2.57,3447,-49.44,56,3.1,3.0,2235,8562,1,2607
3045.29,8260.5,8192,53,31,76,73,98,1.1,31.1,1054,551,536,0.97277677,3592,49.37,69.3,-3.76,3416,-51.93,56,3.1,3.1,2190,8561,1,2607
3045.54,8339.2,8192,53,31,76,73,98,1.1,30.0,1054,551,536,0.97277677,3592,49.37,68.3,-6.02,3365,-51.93,55,3.1,3.1,2151,8581,1,2607
3045.79,8367.7,8192,49,31,76,73,98,1.1,28.3,1054,551,536,0.97277677,3592,49.37,65.1,-10.63,3209,-50.72,56,3.1,3.1,2132,8544,1,2608
3046.04,8348.8,8192,41,31,76,73,98,1.1,24.7,1054,551,536,0.97277677,3592,49.37,59.7,-5.74,2940,-50.72,56,3.1,3.1,1993,8573,1,2608
3046.29,8290.7,8192,34,31,76,73,98,1.1,19.5,1054,579,520,0.898100173,3631,49.33,53.6,-13.64,2644,-40.12,56,3.1,3.1,1966,8600,1,2608
3046.54,8294.0,8192,34,31,76,73,98,1.1,19.1,1054,579,520,0.898100173,3631,49.29,45.6,5.38,2249,-32.13,56,3.1,3.1,1711,8667,1,2608
3046.79,8321.2,8192,39,31,76,73,98,1.1,24.5,1054,579,520,0.898100173,3631,49.29,59.4,-3.75,2929,-32.13,56,3.1,3.0,2034,8520,1,2609
3047.04,8193.3,8181,38,31,76,73,98,1.1,23.6,1054,579,520,0.898100173,3631,49.43,55.0,3.3,2715,-40.91,56,3.1,3.2,1857,8605,1,2609
3047.29,8252.7,8181,49,31,76,73,98,1.1,30.2,1054,579,520,0.898100173,3631,48.64,65.4,16.22,3222,-41.9,56,3.1,3.1,2064,8616,1,2609
3047.54,8201.4,8155,62,31,76,73,98,1.1,35.7,1055,579,520,0.898100173,3631,48.64,70.7,5.03,3483,-41.9,56,3.1,3.0,2342,8568,1,2609
3047.79,8252.3,8192,62,31,76,73,98,1.1,35.2,1055,579,520,0.898100173,3631,49.46,71.7,-5.14,3528,-52.81,56,3.1,3.1,2273,8402,1,2610
3048.04,8264.6,8192,60,31,76,73,98,1.1,35.8,1055,579,520,0.898100173,3631,49.46,69.7,-3.11,3432,-52.81,56,3.1,3.1,2308,8413,1,2610
3048.29,8312.8,8192,47,31,75,72,98,1.1,26.8,1055,627,577,0.920255183,3615,49.59,64.4,-19.08,3169,-52.08,56,3.1,3.1,2075,8353,1,2610
3048.54,8172.7,8166,27,31,75,72,98,1.1,15.6,1055,627,577,0.920255183,3615,49.42,39.6,-4.87,1951,-35.86,56,3.1,3.3,1569,8304,1,2610
3048.79,8421.3,8192,42,31,75,72,98,1.1,26.9,1055,627,577,0.920255183,3615,49.42,55.8,2.15,2749,-35.86,56,3.1,2.9,2226,8383,1,2611
3049.04,8302.6,8192,47,31,75,72,98,1.1,28.4,1055,627,577,0.920255183,3615,49.02,62.9,7.34,3096,-43.27,56,3.1,3.1,1927,8402,1,2611
3049.29,8250.5,8192,52,31,75,72,98,1.1,31.2,1055,627,577,0.920255183,3615,49.02,66.8,2.49,3286,-47.22,56,3.1,3.2,2221,8411,1,2611
3049.54,8285.0,8192,48,31,75,72,98,1.1,28.2,1056,627,577,0.920255183,3615,49.37,63.4,-13.08,3121,-47.22,56,3.1,3.0,2108,8401,1,2611
3049.79,8203.9,8156,32,31,75,71,98,1.1,18.7,1056,627,577,0.920255183,3615,49.42,45.1,0.25,2225,-36.39,56,3.1,3.2,1563,8376,1,2612
3050.04,8248.9,8192,32,31,75,71,98,1.1,18.7,1056,627,577,0.920255183,3615,49.42,44.4,4.68,2191,-36.39,56,3.1,3.1,1801,8424,1,2612
3050.29,8304.8,8192,48,32,75,71,98,1.1,29.6,1056,511,481,0.941291585,3623,48.65,64.3,7.72,3168,-33.35,56,3.1,3.0,2275,8343,1,2612
3050.54,8290.4,8191,44,32,75,71,98,1.1,26.8,1056,511,481,0.941291585,3623,48.65,65.1,-9.6,3204,-46.25,56,3.1,3.1,1993,8397,1,2612
3050.79,8213.8,8176,41,32,75,71,98,1.1,25.6,1056,511,481,0.941291585,3623,49.56,58.1,-1.74,2857,-46.25,56,3.1,3.0,2029,8369,1,2613
3051.04,8142.6,8063,25,32,75,71,98,1.1,14.2,1056,511,481,0.941291585,3623,50.15,45.8,-19.73,2258,-43.92,56,3.1,3.3,1772,8382,1,2613
3051.29,8082.4,8057,25,32,75,71,98,1.1,16.4,1056,511,481,0.941291585,3623,50.15,29.0,6.05,1430,-22.47,56,3.1,3.0,1798,8341,1,2613
3051.54,8203.5,8192,35,32,75,71,98,1.1,21.9,1056,511,481,0.941291585,3623,48.87,36.0,10.08,1774,-22.47,56,3.1,3.0,1844,8358,1,2613
3051.79,8009.5,7960,27,32,75,71,98,1.1,16.2,1056,511,481,0.941291585,3623,49.25,39.3,1.25,1936,-29.81,56,3.1,3.1,1572,8328,1,2614
3052.04,8028.4,7971,35,32,75,71,98,1.1,20.7,1056,511,481,0.941291585,3623,49.25,37.6,9.16,1850,-29.81,56,3.1,3.1,1777,8198,1,2614
3052.29,8008.5,7962,34,32,74,70,98,1.17,19.5,1057,480,587,1.222916667,3572,49.25,49.4,-7.08,2431,-35.11,55,3.1,3.1,1809,8302,1,2614
3052.54,7937.6,7840,35,32,74,70,98,1.17,19.1,1057,480,587,1.222916667,3572,49.25,46.6,-1.88,2295,-35.4,55,3.1,3.1,1746,8190,1,2614
3052.79,7873.6,7837,38,32,74,70,97,1.17,22.3,1057,480,587,1.222916667,3572,48.88,51.1,-0.67,2514,-35.4,56,3.1,3.0,1927,8225,1,2615
3053.04,7866.3,7812,38,32,74,70,97,1.17,21.6,1057,480,587,1.222916667,3572,49.29,51.3,-4.71,2523,-39.24,56,3.1,3.1,1846,8209,1,2615
3053.29,7841.5,7754,37,32,74,70,97,1.17,21.3,1057,480,587,1.222916667,3572,49.29,47.7,1.52,2346,-35.91,55,3.1,3.1,1827,8220,1,2615
3053.54,7864.9,7800,37,32,74,70,97,1.17,20.4,1057,480,587,1.222916667,3572,49.14,49.2,1.16,2418,-35.91,55,3.1,3.0,1870,8216,1,2615
3053.79,7783.3,7762,38,32,74,70,98,1.17,21.8,1057,480,587,1.222916667,3572,49.05,48.2,3.43,2371,-37.13,55,3.1,3.0,1818,8131,1,2616
3054.04,7768.0,7742,38,32,74,70,98,1.17,22.1,1057,480,587,1.222916667,3572,49.05,50.6,2.69,2489,-37.13,55,3.1,3.0,1953,8189,1,2616
3054.29,7846.5,7731,38,32,74,70,98,1.22,21.4,1057,486,535,1.100823045,3480,49.18,51.8,1.27,2549,-37.41,55,3.1,3.0,1797,8178,1,2616
3054.54,7715.1,7701,39,32,74,70,98,1.22,21.9,1057,486,535,1.100823045,3480,49.18,48.3,6.07,2373,-38.77,55,3.1,3.0,1880,8248,1,2616
3054.79,7763.2,7741,46,32,73,70,98,1.22,25.5,1057,486,535,1.100823045,3480,48.95,57.4,1.7,2821,-38.77,55,3.1,3.1,1985,7952,1,2617
3055.04,7848.9,7776,48,32,73,70,98,1.22,25.5,1058,486,535,1.100823045,3480,49.13,59.8,1.78,2937,-44.87,55,3.1,3.0,1920,7978,1,2617
3055.29,7917.6,7841,49,31,73,69,98,1.22,26.2,1058,486,535,1.100823045,3480,49.13,61.2,-1.08,3008,-46.15,55,3.1,3.1,1993,7979,1,2617
3055.54,8007.6,7920,50,31,73,69,98,1.22,27.2,1058,486,535,1.100823045,3480,49.14,63.5,-3.92,3118,-46.15,55,3.1,3.1,1939,8000,1,2617
3055.79,7986.1,7994,51,31,73,69,98,1.22,27.5,1058,486,535,1.100823045,3480,49.1,60.5,-0.29,2969,-44.23,55,3.1,3.2,1964,7941,1,2618
3056.04,8075.8,8002,50,31,73,69,98,1.22,26.6,1058,486,535,1.100823045,3480,49.1,62.7,-1.43,3077,-44.23,55,3.1,3.1,2037,7996,1,2618
3056.29,8133.2,8066,51,31,73,69,98,1.22,27.2,1058,545,533,0.977981651,3523,49.21,62.1,0.99,3048,-44.52,55,3.1,3.1,1987,8056,1,2618
3056.54,8127.7,8092,54,31,73,69,98,1.22,28.6,1058,545,533,0.977981651,3523,49.21,62.1,10.16,3050,-46.36,55,3.1,3.1,2008,8021,1,2618
3056.79,8217.4,8136,63,31,73,69,98,1.22,32.8,1058,545,533,0.977981651,3523,48.97,68.8,0.87,3378,-46.36,55,3.1,3.2,2253,7973,1,2619
3057.04,8175.2,8164,62,31,73,69,98,1.22,31.8,1058,545,533,0.977981651,3523,49.36,69.8,-4.01,3429,-50.81,55,3.1,3.1,2109,7930,1,2619
3057.29,8307.9,8192,57,31,73,69,98,1.22,30.4,1059,545,533,0.977981651,3523,49.36,67.5,-10.4,3317,-50.81,55,3.1,3.1,2195,8036,1,2619
3057.54,8304.5,8192,53,31,73,69,98,1.22,27.3,1059,545,533,0.977981651,3523,49.58,63.5,-7.35,3124,-49.62,55,3.1,3.1,2061,7962,1,2619
3057.79,8314.7,8192,48,31,73,69,97,1.22,25.9,1059,545,533,0.977981651,3523,49.29,58.3,-1.09,2871,-43.63,55,3.1,3.2,1998,8034,1,2620
3058.04,8300.5,8192,49,31,73,69,97,1.22,25.9,1059,545,533,0.977981651,3523,49.29,55.3,5.49,2723,-43.63,55,3.1,3.1,1953,7910,1,2620
3058.29,8240.4,8192,52,31,73,69,97,1.22,27.0,1059,545,533,0.977981651,3523,49.02,62.5,3.02,3075,-44.12,55,3.1,3.1,2033,8019,1,2620
3058.54,8257.9,8192,56,31,73,69,97,1.22,27.7,1059,551,521,0.945553539,3597,49.02,63.2,9.75,3112,-44.12,55,3.1,3.2,1989,7975,1,2620
3058.79,8237.2,8192,62,31,73,69,98,1.22,32.2,1059,551,521,0.945553539,3597,48.9,69.1,1.05,3403,-45.05,55,3.1,3.1,2267,8030,1,2621
3059.04,8236.9,8174,53,31,73,69,98,1.22,27.6,1059,551,521,0.945553539,3597,49.36,66.3,-12.02,3265,-48.15,55,3.1,3.2,2089,8026,1,2621
3059.29,8326.0,8192,48,31,73,69,98,1.22,25.8,1060,551,521,0.945553539,3597,49.36,60.3,-0.1,2971,-48.15,55,3.1,3.1,1959,8019,1,2621
